Dia;Mes;ano;Hora;Minuto;Segundo;Temperatura
2;6;2017;15;1;0;21,5
2;6;2017;16;1;0;21,5
2;6;2017;17;1;0;21,0
2;6;2017;18;1;0;21,0
2;6;2017;19;1;0;21,0
2;6;2017;20;1;0;21,0
2;6;2017;21;1;0;21,0
2;6;2017;22;1;0;21,0
2;6;2017;23;1;0;21,0
3;6;2017;0;1;0;21,0
3;6;2017;1;1;0;21,0
3;6;2017;2;1;0;21,0
3;6;2017;3;1;0;21,0
3;6;2017;4;1;0;21,0
3;6;2017;5;1;0;21,0
3;6;2017;6;1;0;21,0
3;6;2017;7;1;0;21,0
3;6;2017;8;1;0;21,0
3;6;2017;9;1;0;21,0
3;6;2017;10;1;0;21,0
3;6;2017;11;1;0;21,0
3;6;2017;12;1;0;21,0
3;6;2017;13;1;0;21,0
3;6;2017;14;1;0;21,0
3;6;2017;15;1;0;21,0
3;6;2017;16;1;0;21,0
3;6;2017;17;1;0;21,0
3;6;2017;18;1;0;21,0
3;6;2017;19;1;0;21,0
3;6;2017;20;1;0;21,0
3;6;2017;21;1;0;21,0
3;6;2017;22;1;0;21,0
3;6;2017;23;1;0;21,0
4;6;2017;0;1;0;21,0
4;6;2017;1;1;0;21,0
4;6;2017;2;1;0;20,5
4;6;2017;3;1;0;20,5
4;6;2017;4;1;0;20,5
4;6;2017;5;1;0;20,5
4;6;2017;6;1;0;20,5
4;6;2017;7;1;0;20,5
4;6;2017;8;1;0;20,5
4;6;2017;9;1;0;20,5
4;6;2017;10;1;0;20,5
4;6;2017;11;1;0;20,5
4;6;2017;12;1;0;21,0
4;6;2017;13;1;0;21,0
4;6;2017;14;1;0;21,0
4;6;2017;15;1;0;21,0
4;6;2017;16;1;0;21,0
4;6;2017;17;1;0;21,0
4;6;2017;18;1;0;21,0
4;6;2017;19;1;0;21,0
4;6;2017;20;1;0;21,0
4;6;2017;21;1;0;21,0
4;6;2017;22;1;0;21,0
4;6;2017;23;1;0;21,0
5;6;2017;0;1;0;21,0
5;6;2017;1;1;0;21,0
5;6;2017;2;1;0;21,0
5;6;2017;3;1;0;21,0
5;6;2017;4;1;0;21,0
5;6;2017;5;1;0;21,0
5;6;2017;6;1;0;21,0
5;6;2017;7;1;0;21,0
5;6;2017;8;1;0;21,0
5;6;2017;9;1;0;21,0
5;6;2017;10;1;0;21,0
5;6;2017;11;1;0;21,0
5;6;2017;12;1;0;21,0
5;6;2017;13;1;0;21,0
5;6;2017;14;1;0;21,0
5;6;2017;15;1;0;21,0
5;6;2017;16;1;0;21,0
5;6;2017;17;1;0;21,0
5;6;2017;18;1;0;21,0
5;6;2017;19;1;0;21,0
5;6;2017;20;1;0;21,0
5;6;2017;21;1;0;21,0
5;6;2017;22;1;0;21,0
5;6;2017;23;1;0;21,0
6;6;2017;0;1;0;21,0
6;6;2017;1;1;0;21,0
6;6;2017;2;1;0;21,5
6;6;2017;3;1;0;21,5
6;6;2017;4;1;0;21,0
6;6;2017;5;1;0;21,5
6;6;2017;6;1;0;21,5
6;6;2017;7;1;0;21,0
6;6;2017;8;1;0;21,0
6;6;2017;9;1;0;21,0
6;6;2017;10;1;0;21,0
6;6;2017;11;1;0;21,0
6;6;2017;12;1;0;21,0
6;6;2017;13;1;0;21,0
6;6;2017;14;1;0;21,0
6;6;2017;15;1;0;21,0
6;6;2017;16;1;0;21,0
6;6;2017;17;1;0;21,0
6;6;2017;18;1;0;21,0
6;6;2017;19;1;0;21,0
6;6;2017;20;1;0;21,0
6;6;2017;21;1;0;21,0
6;6;2017;22;1;0;21,0
6;6;2017;23;1;0;21,0
7;6;2017;0;1;0;21,0
7;6;2017;1;1;0;21,0
7;6;2017;2;1;0;21,0
7;6;2017;3;1;0;21,0
7;6;2017;4;1;0;21,0
7;6;2017;5;1;0;21,0
7;6;2017;6;1;0;21,0
7;6;2017;7;1;0;21,0
7;6;2017;8;1;0;21,0
7;6;2017;9;1;0;21,0
7;6;2017;10;1;0;21,0
7;6;2017;11;1;0;21,0
7;6;2017;12;1;0;21,0
7;6;2017;13;1;0;21,5
7;6;2017;14;1;0;21,5
7;6;2017;15;1;0;21,5
7;6;2017;16;1;0;21,5
7;6;2017;17;1;0;21,5
7;6;2017;18;1;0;21,5
7;6;2017;19;1;0;21,5
7;6;2017;20;1;0;21,5
7;6;2017;21;1;0;21,5
7;6;2017;22;1;0;21,5
7;6;2017;23;1;0;21,5
8;6;2017;0;1;0;21,5
8;6;2017;1;1;0;21,5
8;6;2017;2;1;0;21,5
8;6;2017;3;1;0;21,5
8;6;2017;4;1;0;21,5
8;6;2017;5;1;0;21,5
8;6;2017;6;1;0;21,5
8;6;2017;7;1;0;21,5
8;6;2017;8;1;0;21,5
8;6;2017;9;1;0;21,5
8;6;2017;10;1;0;21,5
8;6;2017;11;1;0;21,5
8;6;2017;12;1;0;21,5
8;6;2017;13;1;0;21,5
8;6;2017;14;1;0;21,5
8;6;2017;15;1;0;21,5
8;6;2017;16;1;0;21,5
8;6;2017;17;1;0;21,5
8;6;2017;18;1;0;21,5
8;6;2017;19;1;0;21,5
8;6;2017;20;1;0;21,5
8;6;2017;21;1;0;21,5
8;6;2017;22;1;0;21,5
8;6;2017;23;1;0;21,5
9;6;2017;0;1;0;21,5
9;6;2017;1;1;0;21,5
9;6;2017;2;1;0;21,5
9;6;2017;3;1;0;21,5
9;6;2017;4;1;0;21,5
9;6;2017;5;1;0;21,5
9;6;2017;6;1;0;21,5
9;6;2017;7;1;0;21,5
9;6;2017;8;1;0;21,5
9;6;2017;9;1;0;21,5
9;6;2017;10;1;0;21,5
9;6;2017;11;1;0;21,5
9;6;2017;12;1;0;21,5
9;6;2017;13;1;0;21,5
9;6;2017;14;1;0;21,5
9;6;2017;15;1;0;21,5
9;6;2017;16;1;0;21,5
9;6;2017;17;1;0;21,5
9;6;2017;18;1;0;22,0
9;6;2017;19;1;0;22,0
9;6;2017;20;1;0;21,5
9;6;2017;21;1;0;21,5
9;6;2017;22;1;0;21,5
9;6;2017;23;1;0;21,5
10;6;2017;0;1;0;21,5
10;6;2017;1;1;0;21,5
10;6;2017;2;1;0;21,5
10;6;2017;3;1;0;21,5
10;6;2017;4;1;0;21,5
10;6;2017;5;1;0;21,5
10;6;2017;6;1;0;21,5
10;6;2017;7;1;0;21,5
10;6;2017;8;1;0;21,5
10;6;2017;9;1;0;21,5
10;6;2017;10;1;0;21,5
10;6;2017;11;1;0;21,5
10;6;2017;12;1;0;21,5
10;6;2017;13;1;0;21,5
10;6;2017;14;1;0;21,5
10;6;2017;15;1;0;21,5
10;6;2017;16;1;0;21,5
10;6;2017;17;1;0;21,5
10;6;2017;18;1;0;21,5
10;6;2017;19;1;0;21,5
10;6;2017;20;1;0;21,0
10;6;2017;21;1;0;21,0
10;6;2017;22;1;0;21,0
10;6;2017;23;1;0;21,0
11;6;2017;0;1;0;21,0
11;6;2017;1;1;0;21,0
11;6;2017;2;1;0;21,0
11;6;2017;3;1;0;21,0
11;6;2017;4;1;0;21,0
11;6;2017;5;1;0;21,0
11;6;2017;6;1;0;21,0
11;6;2017;7;1;0;21,0
11;6;2017;8;1;0;21,0
11;6;2017;9;1;0;21,0
11;6;2017;10;1;0;21,0
11;6;2017;11;1;0;21,5
11;6;2017;12;1;0;21,5
11;6;2017;13;1;0;21,5
11;6;2017;14;1;0;21,5
11;6;2017;15;1;0;21,5
11;6;2017;16;1;0;21,5
11;6;2017;17;1;0;21,5
11;6;2017;18;1;0;21,5
11;6;2017;19;1;0;21,5
11;6;2017;20;1;0;21,5
11;6;2017;21;1;0;21,5
11;6;2017;22;1;0;21,0
11;6;2017;23;1;0;21,0
12;6;2017;0;1;0;21,0
12;6;2017;1;1;0;21,0
12;6;2017;2;1;0;21,0
12;6;2017;3;1;0;21,0
12;6;2017;4;1;0;21,0
12;6;2017;5;1;0;21,0
12;6;2017;6;1;0;21,0
12;6;2017;7;1;0;21,0
12;6;2017;8;1;0;21,0
12;6;2017;9;1;0;21,0
12;6;2017;10;1;0;21,5
12;6;2017;11;1;0;21,5
12;6;2017;12;1;0;21,5
12;6;2017;13;1;0;21,5
12;6;2017;14;1;0;21,5
12;6;2017;15;1;0;21,5
12;6;2017;16;1;0;21,5
12;6;2017;17;1;0;21,5
12;6;2017;18;1;0;21,5
12;6;2017;19;1;0;21,5
12;6;2017;20;1;0;21,5
12;6;2017;21;1;0;21,5
12;6;2017;22;1;0;21,5
12;6;2017;23;1;0;21,5
13;6;2017;0;1;0;21,5
13;6;2017;1;1;0;21,5
13;6;2017;2;1;0;21,5
13;6;2017;3;1;0;21,5
13;6;2017;4;1;0;21,5
13;6;2017;5;1;0;21,0
13;6;2017;6;1;0;21,5
13;6;2017;7;1;0;21,5
13;6;2017;8;1;0;21,5
13;6;2017;9;1;0;21,5
13;6;2017;10;1;0;21,5
13;6;2017;11;1;0;21,5
13;6;2017;12;1;0;21,5
13;6;2017;13;1;0;21,5
13;6;2017;14;1;0;21,5
13;6;2017;15;1;0;21,5
13;6;2017;16;1;0;21,5
13;6;2017;17;1;0;21,5
13;6;2017;18;1;0;21,5
13;6;2017;19;1;0;21,5
13;6;2017;20;1;0;21,5
13;6;2017;21;1;0;21,5
13;6;2017;22;1;0;21,5
13;6;2017;23;1;0;21,5
14;6;2017;0;1;0;21,5
14;6;2017;1;1;0;21,5
14;6;2017;2;1;0;21,5
14;6;2017;3;1;0;21,5
14;6;2017;4;1;0;21,5
14;6;2017;5;1;0;21,5
14;6;2017;6;1;0;21,5
14;6;2017;7;1;0;21,5
14;6;2017;8;1;0;21,5
14;6;2017;9;1;0;21,5
14;6;2017;10;1;0;21,5
14;6;2017;11;1;0;21,5
14;6;2017;12;1;0;21,5
14;6;2017;13;1;0;21,5
14;6;2017;14;1;0;21,5
14;6;2017;15;1;0;21,5
14;6;2017;16;1;0;22,0
14;6;2017;17;1;0;21,5
14;6;2017;18;1;0;21,5
14;6;2017;19;1;0;21,5
14;6;2017;20;1;0;21,5
14;6;2017;21;1;0;21,5
14;6;2017;22;1;0;21,5
14;6;2017;23;1;0;21,5
15;6;2017;0;1;0;21,5
15;6;2017;1;1;0;21,5
15;6;2017;2;1;0;21,5
15;6;2017;3;1;0;21,5
15;6;2017;4;1;0;21,5
15;6;2017;5;1;0;21,5
15;6;2017;6;1;0;21,5
15;6;2017;7;1;0;21,5
15;6;2017;8;1;0;21,5
15;6;2017;9;1;0;21,5
15;6;2017;10;1;0;21,5
15;6;2017;11;1;0;22,0
15;6;2017;12;1;0;22,0
15;6;2017;13;1;0;22,0
15;6;2017;14;1;0;22,0
15;6;2017;15;1;0;22,0
15;6;2017;16;1;0;22,0
15;6;2017;17;1;0;22,0
15;6;2017;18;1;0;22,0
15;6;2017;19;1;0;22,0
15;6;2017;20;1;0;22,0
15;6;2017;21;1;0;22,0
15;6;2017;22;1;0;22,0
15;6;2017;23;1;0;22,0
16;6;2017;0;1;0;22,0
16;6;2017;1;1;0;22,0
16;6;2017;2;1;0;21,5
16;6;2017;3;1;0;22,0
16;6;2017;4;1;0;22,0
16;6;2017;5;1;0;21,5
16;6;2017;6;1;0;22,0
16;6;2017;7;1;0;21,5
16;6;2017;8;1;0;21,5
16;6;2017;9;1;0;21,5
16;6;2017;10;1;0;22,0
16;6;2017;11;1;0;22,0
16;6;2017;12;1;0;22,0
16;6;2017;13;1;0;22,0
16;6;2017;14;1;0;22,0
16;6;2017;15;1;0;22,0
16;6;2017;16;1;0;22,0
16;6;2017;17;1;0;22,0
16;6;2017;18;1;0;22,0
16;6;2017;19;1;0;22,0
16;6;2017;20;1;0;22,0
16;6;2017;21;1;0;22,0
16;6;2017;22;1;0;22,0
16;6;2017;23;1;0;22,0
17;6;2017;0;1;0;22,0
17;6;2017;1;1;0;21,5
17;6;2017;2;1;0;21,5
17;6;2017;3;1;0;21,5
17;6;2017;4;1;0;21,5
17;6;2017;5;1;0;21,5
17;6;2017;6;1;0;21,5
17;6;2017;7;1;0;21,5
17;6;2017;8;1;0;21,5
17;6;2017;9;1;0;21,5
17;6;2017;10;1;0;21,5
17;6;2017;11;1;0;22,0
17;6;2017;12;1;0;22,0
17;6;2017;13;1;0;22,0
17;6;2017;14;1;0;22,0
17;6;2017;15;1;0;22,0
17;6;2017;16;1;0;22,0
17;6;2017;17;1;0;22,0
17;6;2017;18;1;0;22,0
17;6;2017;19;1;0;22,0
17;6;2017;20;1;0;22,0
17;6;2017;21;1;0;22,0
17;6;2017;22;1;0;22,0
17;6;2017;23;1;0;22,0
18;6;2017;0;1;0;22,0
18;6;2017;1;1;0;22,0
18;6;2017;2;1;0;22,0
18;6;2017;3;1;0;22,0
18;6;2017;4;1;0;22,0
18;6;2017;5;1;0;22,0
18;6;2017;6;1;0;22,0
18;6;2017;7;1;0;22,0
18;6;2017;8;1;0;22,0
18;6;2017;9;1;0;22,0
18;6;2017;10;1;0;22,0
18;6;2017;11;1;0;22,0
18;6;2017;12;1;0;22,0
18;6;2017;13;1;0;22,0
18;6;2017;14;1;0;22,0
18;6;2017;15;1;0;22,0
18;6;2017;16;1;0;22,0
18;6;2017;17;1;0;22,0
18;6;2017;18;1;0;22,0
18;6;2017;19;1;0;22,0
18;6;2017;20;1;0;22,0
18;6;2017;21;1;0;22,0
18;6;2017;22;1;0;22,0
18;6;2017;23;1;0;22,0
19;6;2017;0;1;0;22,0
19;6;2017;1;1;0;22,0
19;6;2017;2;1;0;22,0
19;6;2017;3;1;0;22,0
19;6;2017;4;1;0;22,0
19;6;2017;5;1;0;22,0
19;6;2017;6;1;0;22,0
19;6;2017;7;1;0;22,0
19;6;2017;8;1;0;22,0
19;6;2017;9;1;0;22,0
19;6;2017;10;1;0;22,0
19;6;2017;11;1;0;22,0
19;6;2017;12;1;0;22,0
19;6;2017;13;1;0;22,0
19;6;2017;14;1;0;22,0
19;6;2017;15;1;0;22,0
19;6;2017;16;1;0;22,0
19;6;2017;17;1;0;22,0
19;6;2017;18;1;0;22,0
19;6;2017;19;1;0;22,0
19;6;2017;20;1;0;22,0
19;6;2017;21;1;0;22,0
19;6;2017;22;1;0;22,0
19;6;2017;23;1;0;22,0
20;6;2017;0;1;0;22,0
20;6;2017;1;1;0;22,0
20;6;2017;2;1;0;22,0
20;6;2017;3;1;0;22,0
20;6;2017;4;1;0;22,0
20;6;2017;5;1;0;22,0
20;6;2017;6;1;0;22,0
20;6;2017;7;1;0;22,0
20;6;2017;8;1;0;22,0
20;6;2017;9;1;0;22,0
20;6;2017;10;1;0;22,0
20;6;2017;11;1;0;22,0
20;6;2017;12;1;0;22,0
20;6;2017;13;1;0;22,0
20;6;2017;14;1;0;22,0
20;6;2017;15;1;0;22,0
20;6;2017;16;1;0;22,0
20;6;2017;17;1;0;22,0
20;6;2017;18;1;0;22,0
20;6;2017;19;1;0;22,0
20;6;2017;20;1;0;22,0
20;6;2017;21;1;0;22,0
20;6;2017;22;1;0;22,0
20;6;2017;23;1;0;22,0
21;6;2017;0;1;0;22,0
21;6;2017;1;1;0;21,5
21;6;2017;2;1;0;21,5
21;6;2017;3;1;0;21,5
21;6;2017;4;1;0;22,0
21;6;2017;5;1;0;21,5
21;6;2017;6;1;0;21,5
21;6;2017;7;1;0;21,5
21;6;2017;8;1;0;21,5
21;6;2017;9;1;0;21,5
21;6;2017;10;1;0;22,0
21;6;2017;11;1;0;22,0
21;6;2017;12;1;0;22,0
21;6;2017;13;1;0;22,0
21;6;2017;14;1;0;22,0
21;6;2017;15;1;0;22,0
21;6;2017;16;1;0;22,0
21;6;2017;17;1;0;22,0
21;6;2017;18;1;0;22,0
21;6;2017;19;1;0;22,0
21;6;2017;20;1;0;22,0
21;6;2017;21;1;0;22,0
21;6;2017;22;1;0;22,0
21;6;2017;23;1;0;22,0
22;6;2017;0;1;0;22,0
22;6;2017;1;1;0;22,0
22;6;2017;2;1;0;22,0
22;6;2017;3;1;0;22,0
22;6;2017;4;1;0;21,5
22;6;2017;5;1;0;22,0
22;6;2017;6;1;0;21,5
22;6;2017;7;1;0;22,0
22;6;2017;8;1;0;22,0
22;6;2017;9;1;0;22,0
22;6;2017;10;1;0;22,0
22;6;2017;11;1;0;22,0
22;6;2017;12;1;0;22,0
22;6;2017;13;1;0;22,0
22;6;2017;14;1;0;22,0
22;6;2017;15;1;0;22,0
22;6;2017;16;1;0;22,0
22;6;2017;17;1;0;22,0
22;6;2017;18;1;0;22,0
22;6;2017;19;1;0;22,0
22;6;2017;20;1;0;22,0
22;6;2017;21;1;0;22,0
22;6;2017;22;1;0;22,0
22;6;2017;23;1;0;22,0
23;6;2017;0;1;0;22,0
23;6;2017;1;1;0;22,0
23;6;2017;2;1;0;22,0
23;6;2017;3;1;0;22,0
23;6;2017;4;1;0;22,0
23;6;2017;5;1;0;22,0
23;6;2017;6;1;0;22,0
23;6;2017;7;1;0;22,0
23;6;2017;8;1;0;22,0
23;6;2017;9;1;0;22,0
23;6;2017;10;1;0;22,0
23;6;2017;11;1;0;22,0
23;6;2017;12;1;0;22,0
23;6;2017;13;1;0;22,0
23;6;2017;14;1;0;22,0
23;6;2017;15;1;0;22,0
23;6;2017;16;1;0;22,0
23;6;2017;17;1;0;22,0
23;6;2017;18;1;0;22,0
23;6;2017;19;1;0;22,0
23;6;2017;20;1;0;22,0
23;6;2017;21;1;0;22,0
23;6;2017;22;1;0;22,0
23;6;2017;23;1;0;22,0
24;6;2017;0;1;0;22,0
24;6;2017;1;1;0;22,0
24;6;2017;2;1;0;22,0
24;6;2017;3;1;0;22,0
24;6;2017;4;1;0;22,0
24;6;2017;5;1;0;22,0
24;6;2017;6;1;0;22,0
24;6;2017;7;1;0;22,0
24;6;2017;8;1;0;22,0
24;6;2017;9;1;0;22,0
24;6;2017;10;1;0;22,0
24;6;2017;11;1;0;22,0
24;6;2017;12;1;0;22,0
24;6;2017;13;1;0;22,0
24;6;2017;14;1;0;22,0
24;6;2017;15;1;0;22,0
24;6;2017;16;1;0;22,0
24;6;2017;17;1;0;22,0
24;6;2017;18;1;0;22,0
24;6;2017;19;1;0;22,0
24;6;2017;20;1;0;22,0
24;6;2017;21;1;0;22,0
24;6;2017;22;1;0;22,0
24;6;2017;23;1;0;22,0
25;6;2017;0;1;0;22,0
25;6;2017;1;1;0;22,0
25;6;2017;2;1;0;22,0
25;6;2017;3;1;0;22,0
25;6;2017;4;1;0;22,0
25;6;2017;5;1;0;22,0
25;6;2017;6;1;0;22,0
25;6;2017;7;1;0;22,0
25;6;2017;8;1;0;22,0
25;6;2017;9;1;0;22,0
25;6;2017;10;1;0;22,0
25;6;2017;11;1;0;22,0
25;6;2017;12;1;0;22,0
25;6;2017;13;1;0;22,0
25;6;2017;14;1;0;22,0
25;6;2017;15;1;0;22,0
25;6;2017;16;1;0;22,0
25;6;2017;17;1;0;22,0
25;6;2017;18;1;0;22,0
25;6;2017;19;1;0;22,0
25;6;2017;20;1;0;22,0
25;6;2017;21;1;0;22,0
25;6;2017;22;1;0;22,0
25;6;2017;23;1;0;22,0
26;6;2017;0;1;0;22,0
26;6;2017;1;1;0;22,0
26;6;2017;2;1;0;22,0
26;6;2017;3;1;0;22,0
26;6;2017;4;1;0;22,0
26;6;2017;5;1;0;22,0
26;6;2017;6;1;0;22,0
26;6;2017;7;1;0;22,0
26;6;2017;8;1;0;22,0
26;6;2017;9;1;0;22,0
26;6;2017;10;1;0;22,0
26;6;2017;11;1;0;22,0
26;6;2017;12;1;0;22,0
26;6;2017;13;1;0;22,0
26;6;2017;14;1;0;22,0
26;6;2017;15;1;0;22,0
26;6;2017;16;1;0;22,0
26;6;2017;17;1;0;22,5
26;6;2017;18;1;0;22,0
26;6;2017;19;1;0;22,0
26;6;2017;20;1;0;22,0
26;6;2017;21;1;0;22,0
26;6;2017;22;1;0;22,0
26;6;2017;23;1;0;22,0
27;6;2017;0;1;0;22,0
27;6;2017;1;1;0;22,0
27;6;2017;2;1;0;22,0
27;6;2017;3;1;0;22,0
27;6;2017;4;1;0;22,0
27;6;2017;5;1;0;21,5
27;6;2017;6;1;0;21,5
27;6;2017;7;1;0;21,5
27;6;2017;8;1;0;21,5
27;6;2017;9;1;0;21,5
27;6;2017;10;1;0;22,0
27;6;2017;11;1;0;22,0
27;6;2017;12;1;0;22,0
27;6;2017;13;1;0;22,0
27;6;2017;14;1;0;22,0
27;6;2017;15;1;0;22,0
27;6;2017;16;1;0;22,0
27;6;2017;17;1;0;22,0
27;6;2017;18;1;0;22,0
27;6;2017;19;1;0;22,0
27;6;2017;20;1;0;22,0
27;6;2017;21;1;0;22,0
27;6;2017;22;1;0;22,0
27;6;2017;23;1;0;22,0
28;6;2017;0;1;0;22,0
28;6;2017;1;1;0;22,0
28;6;2017;2;1;0;22,0
28;6;2017;3;1;0;22,0
28;6;2017;4;1;0;22,0
28;6;2017;5;1;0;22,0
28;6;2017;6;1;0;22,0
28;6;2017;7;1;0;22,0
28;6;2017;8;1;0;22,0
28;6;2017;9;1;0;22,0
28;6;2017;10;1;0;22,0
28;6;2017;11;1;0;22,0
28;6;2017;12;1;0;22,0
28;6;2017;13;1;0;22,0
28;6;2017;14;1;0;22,5
28;6;2017;15;1;0;22,5
28;6;2017;16;1;0;22,5
28;6;2017;17;1;0;22,5
28;6;2017;18;1;0;22,5
28;6;2017;19;1;0;22,5
28;6;2017;20;1;0;22,5
28;6;2017;21;1;0;22,5
28;6;2017;22;1;0;22,5
28;6;2017;23;1;0;22,5
29;6;2017;0;1;0;22,5
29;6;2017;1;1;0;22,5
29;6;2017;2;1;0;22,5
29;6;2017;3;1;0;22,0
29;6;2017;4;1;0;22,0
29;6;2017;5;1;0;22,0
29;6;2017;6;1;0;22,0
29;6;2017;7;1;0;22,0
29;6;2017;8;1;0;22,0
29;6;2017;9;1;0;22,0
29;6;2017;10;1;0;22,0
29;6;2017;11;1;0;22,0
29;6;2017;12;1;0;22,5
29;6;2017;13;1;0;22,5
29;6;2017;14;1;0;22,5
29;6;2017;15;1;0;22,5
29;6;2017;16;1;0;22,5
29;6;2017;17;1;0;22,5
29;6;2017;18;1;0;22,5
29;6;2017;19;1;0;22,5
29;6;2017;20;1;0;22,5
29;6;2017;21;1;0;22,5
29;6;2017;22;1;0;22,5
29;6;2017;23;1;0;22,5
30;6;2017;0;1;0;22,5
30;6;2017;1;1;0;22,5
30;6;2017;2;1;0;22,5
30;6;2017;3;1;0;22,5
30;6;2017;4;1;0;22,5
30;6;2017;5;1;0;22,5
30;6;2017;6;1;0;22,5
30;6;2017;7;1;0;22,5
30;6;2017;8;1;0;22,0
30;6;2017;9;1;0;22,0
30;6;2017;10;1;0;22,5
30;6;2017;11;1;0;22,5
30;6;2017;12;1;0;22,5
30;6;2017;13;1;0;22,5
30;6;2017;14;1;0;22,5
30;6;2017;15;1;0;22,5
30;6;2017;16;1;0;22,5
30;6;2017;17;1;0;22,5
30;6;2017;18;1;0;22,5
30;6;2017;19;1;0;22,5
30;6;2017;20;1;0;22,5
30;6;2017;21;1;0;22,5
30;6;2017;22;1;0;22,5
30;6;2017;23;1;0;22,5
1;7;2017;0;1;0;22,5
1;7;2017;1;1;0;22,5
1;7;2017;2;1;0;22,5
1;7;2017;3;1;0;22,5
1;7;2017;4;1;0;22,5
1;7;2017;5;1;0;22,0
1;7;2017;6;1;0;22,0
1;7;2017;7;1;0;22,5
1;7;2017;8;1;0;22,0
1;7;2017;9;1;0;22,0
1;7;2017;10;1;0;22,5
1;7;2017;11;1;0;22,5
1;7;2017;12;1;0;22,5
1;7;2017;13;1;0;22,5
1;7;2017;14;1;0;22,5
1;7;2017;15;1;0;22,5
1;7;2017;16;1;0;22,5
1;7;2017;17;1;0;22,5
1;7;2017;18;1;0;22,5
1;7;2017;19;1;0;22,5
1;7;2017;20;1;0;22,5
1;7;2017;21;1;0;22,0
1;7;2017;22;1;0;22,0
1;7;2017;23;1;0;22,0
2;7;2017;0;1;0;22,0
2;7;2017;1;1;0;22,5
2;7;2017;2;1;0;22,0
2;7;2017;3;1;0;22,0
2;7;2017;4;1;0;22,0
2;7;2017;5;1;0;22,0
2;7;2017;6;1;0;22,0
2;7;2017;7;1;0;22,0
2;7;2017;8;1;0;22,0
2;7;2017;9;1;0;22,0
2;7;2017;10;1;0;22,0
2;7;2017;11;1;0;22,0
2;7;2017;12;1;0;22,0
2;7;2017;13;1;0;22,0
2;7;2017;14;1;0;22,0
2;7;2017;15;1;0;22,0
2;7;2017;16;1;0;22,0
2;7;2017;17;1;0;22,0
2;7;2017;18;1;0;22,0
2;7;2017;19;1;0;22,0
2;7;2017;20;1;0;22,0
2;7;2017;21;1;0;22,0
2;7;2017;22;1;0;22,0
2;7;2017;23;1;0;22,0
3;7;2017;0;1;0;21,5
3;7;2017;1;1;0;21,5
3;7;2017;2;1;0;21,5
3;7;2017;3;1;0;21,5
3;7;2017;4;1;0;21,5
3;7;2017;5;1;0;21,5
3;7;2017;6;1;0;21,5
3;7;2017;7;1;0;21,5
3;7;2017;8;1;0;21,5
3;7;2017;9;1;0;21,5
3;7;2017;10;1;0;21,5
3;7;2017;11;1;0;21,5
3;7;2017;12;1;0;22,0
3;7;2017;13;1;0;22,0
3;7;2017;14;1;0;22,0
3;7;2017;15;1;0;22,0
3;7;2017;16;1;0;22,0
3;7;2017;17;1;0;21,5
3;7;2017;18;1;0;21,5
3;7;2017;19;1;0;21,5
3;7;2017;20;1;0;21,5
3;7;2017;21;1;0;21,5
3;7;2017;22;1;0;21,5
3;7;2017;23;1;0;21,5
4;7;2017;0;1;0;21,5
4;7;2017;1;1;0;21,5
4;7;2017;2;1;0;21,5
4;7;2017;3;1;0;21,5
4;7;2017;4;1;0;21,5
4;7;2017;5;1;0;21,5
4;7;2017;6;1;0;21,5
4;7;2017;7;1;0;21,5
4;7;2017;8;1;0;21,5
4;7;2017;9;1;0;21,5
4;7;2017;10;1;0;21,5
4;7;2017;11;1;0;21,5
4;7;2017;12;1;0;21,5
4;7;2017;13;1;0;22,0
4;7;2017;14;1;0;22,0
4;7;2017;15;1;0;22,0
4;7;2017;16;1;0;22,0
4;7;2017;17;1;0;21,5
4;7;2017;18;1;0;21,5
4;7;2017;19;1;0;21,5
4;7;2017;20;1;0;21,5
4;7;2017;21;1;0;21,5
4;7;2017;22;1;0;21,5
4;7;2017;23;1;0;21,5
5;7;2017;0;1;0;21,5
5;7;2017;1;1;0;21,5
5;7;2017;2;1;0;21,5
5;7;2017;3;1;0;21,5
5;7;2017;4;1;0;21,5
5;7;2017;5;1;0;21,5
5;7;2017;6;1;0;21,5
5;7;2017;7;1;0;21,5
5;7;2017;8;1;0;21,5
5;7;2017;9;1;0;21,5
5;7;2017;10;1;0;21,5
5;7;2017;11;1;0;21,5
5;7;2017;12;1;0;21,5
5;7;2017;13;1;0;21,5
5;7;2017;14;1;0;21,5
5;7;2017;15;1;0;21,5
5;7;2017;16;1;0;21,5
5;7;2017;17;1;0;21,5
5;7;2017;18;1;0;21,5
5;7;2017;19;1;0;21,5
5;7;2017;20;1;0;21,5
5;7;2017;21;1;0;21,5
5;7;2017;22;1;0;21,5
5;7;2017;23;1;0;21,5
6;7;2017;0;1;0;21,5
6;7;2017;1;1;0;21,5
6;7;2017;2;1;0;21,5
6;7;2017;3;1;0;21,5
6;7;2017;4;1;0;21,5
6;7;2017;5;1;0;21,5
6;7;2017;6;1;0;21,5
6;7;2017;7;1;0;21,5
6;7;2017;8;1;0;21,5
6;7;2017;9;1;0;21,5
6;7;2017;10;1;0;21,5
6;7;2017;11;1;0;21,5
6;7;2017;12;1;0;21,5
6;7;2017;13;1;0;21,5
6;7;2017;14;1;0;21,5
6;7;2017;15;1;0;22,0
6;7;2017;16;1;0;22,0
6;7;2017;17;1;0;21,5
6;7;2017;18;1;0;21,5
6;7;2017;19;1;0;21,5
